"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"com.symatiq.Scout$2.getPreferredSize ()","989 ms (0.4%)","406 ms (33.3%)","989 ms (0.3%)","406 ms (30.5%)","104"
"com.symatiq.widgets.Widget.compareTo (Object)","1,100 ms (0.5%)","172 ms (14.1%)","1,484 ms (0.4%)","143 ms (10.8%)","18,599,369"
"com.symatiq.states.StateController.getRecommendedWidget ()","373 ms (0.2%)","112 ms (9.2%)","373 ms (0.1%)","112 ms (8.5%)","18,599,369"
"com.symatiq.utils.QuickSort.quicksort (com.symatiq.widgets.Widget[], int, int)","78.9 ms (0%)","84.8 ms (6.9%)","2,249 ms (0.6%)","0.0 ms (0%)","1,149,980"
"com.symatiq.utils.QuickSort.partition (com.symatiq.widgets.Widget[], int, int)","664 ms (0.3%)","84.1 ms (6.9%)","2,169 ms (0.6%)","106 ms (8%)","571,480"
"plugin.SeleniumPlugin.getSeleniumCapture ()","194 ms (0.1%)","31.2 ms (2.6%)","2,970 ms (0.8%)","0.0 ms (0%)","53"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute0 (org.openqa.selenium.remote.http.HttpRequest)","5,289 ms (2.3%)","31.1 ms (2.6%)","5,328 ms (1.4%)","44.5 ms (3.3%)","681"
"plugin.utils.Drawing.drawOval (java.awt.Graphics2D, int, int, int, int, java.awt.Color, int, boolean, java.awt.BasicStroke, java.awt.Font)","184 ms (0.1%)","30.8 ms (2.5%)","184 ms (0%)","30.8 ms (2.3%)","3,511"
"com.symatiq.utils.QuickSort.exchange (Object[], int, int)","19.0 ms (0%)","29.6 ms (2.4%)","19.0 ms (0%)","29.6 ms (2.2%)","830,668"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.getRawUri (org.openqa.selenium.remote.http.HttpRequest)","4.45 ms (0%)","15.6 ms (1.3%)","4.45 ms (0%)","15.6 ms (1.2%)","681"
"com.symatiq.Scout.updateTitle ()","26.6 ms (0%)","15.6 ms (1.3%)","26.7 ms (0%)","15.5 ms (1.2%)","60"
"com.symatiq.widgets.Widget.getArea ()","10.2 ms (0%)","15.5 ms (1.3%)","10.2 ms (0%)","15.5 ms (1.2%)","491,876"
"org.openqa.selenium.json.JsonInput.readString ()","667 ms (0.3%)","15.4 ms (1.3%)","1,940 ms (0.5%)","24.0 ms (1.8%)","1,647"
"plugin.StateGraph.drawLine (java.awt.Graphics2D, int, int, int, int, java.awt.Color, java.awt.BasicStroke, java.awt.BasicStroke)","10.0 ms (0%)","15.4 ms (1.3%)","10.0 ms (0%)","15.4 ms (1.2%)","12,272"
"com.symatiq.states.AppState.getLeafCount (java.util.IdentityHashMap)","10.4 ms (0%)","15.3 ms (1.3%)","46.1 ms (0%)","8.49 ms (0.6%)","63,649"
"com.symatiq.states.StateController.isOngoingSession ()","0.958 ms (0%)","15.2 ms (1.2%)","1.22 ms (0%)","15.0 ms (1.1%)","7,330"
"plugin.AugmentState.drawRectangle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, boolean, java.awt.BasicStroke, java.awt.BasicStroke)","137 ms (0.1%)","15.2 ms (1.2%)","139 ms (0%)","12.1 ms (0.9%)","816"
"com.symatiq.actions.Action.putMetadata (String, Object)","8.11 ms (0%)","14.7 ms (1.2%)","8.11 ms (0%)","14.7 ms (1.1%)","226,200"
"com.symatiq.states.StateController.getWidgetsAt (com.symatiq.states.AppState, int, int)","11.0 ms (0%)","14.6 ms (1.2%)","2,267 ms (0.6%)","0.0 ms (0%)","5,213"
"plugin.SeleniumPlugin.addCheckWidget (com.symatiq.widgets.Widget, java.util.List, String, String, String)","2.10 ms (0%)","14.5 ms (1.2%)","4.15 ms (0%)","11.1 ms (0.8%)","3,189"
"com.symatiq.actions.Action.getMetadata (String)","10.6 ms (0%)","14.0 ms (1.2%)","10.6 ms (0%)","14.0 ms (1.1%)","290,293"
"org.openqa.selenium.json.Input.read ()","898 ms (0.4%)","12.3 ms (1%)","1,219 ms (0.3%)","10.7 ms (0.8%)","17,296,854"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","6.58 ms (0%)","12.3 ms (1%)","22.0 ms (0%)","0.892 ms (0.1%)","1,755"
"com.symatiq.extension.PluginController.isPluginEnabled (String)","5.66 ms (0%)","11.6 ms (1%)","7.99 ms (0%)","9.61 ms (0.7%)","20,396"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.Graphics)","54.6 ms (0%)","10.7 ms (0.9%)","3,043 ms (0.8%)","0.0 ms (0%)","19,305"
"org.json.simple.parser.JSONParser.createObjectContainer (org.json.simple.parser.ContainerFactory)","1.23 ms (0%)","9.46 ms (0.8%)","1.81 ms (0%)","6.39 ms (0.5%)","29,673"
"plugin.SeleniumPlugin.performAction (com.symatiq.actions.Action)","3.8 ms (0%)","0.0 ms (0%)","554 ms (0.1%)","0.0 ms (0%)","9"
"plugin.SeleniumPlugin.getCapture ()","0.345 ms (0%)","0.0 ms (0%)","8,510 ms (2.2%)","0.0 ms (0%)","53"
"plugin.SeleniumPlugin.distance (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget)","88.1 ms (0%)","0.0 ms (0%)","137 ms (0%)","0.0 ms (0%)","1,903,009"
"plugin.SeleniumPlugin.isOverlapping (java.util.List, com.symatiq.widgets.Widget)","1.69 ms (0%)","0.0 ms (0%)","1.69 ms (0%)","0.0 ms (0%)","3,207"
"plugin.SeleniumPlugin.changeState ()","0.006 ms (0%)","0.0 ms (0%)","0.015 ms (0%)","0.0 ms (0%)","4"
"plugin.SeleniumPlugin.insertWidget (com.symatiq.widgets.Widget, com.symatiq.states.AppState)","0.017 ms (0%)","0.0 ms (0%)","3.54 ms (0%)","0.0 ms (0%)","13"
"plugin.SeleniumPlugin.loadCookiesForCurrentState ()","0.005 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","4"
"plugin.SeleniumPlugin.checkAllowedToInsert ()","0.006 ms (0%)","0.0 ms (0%)","0.296 ms (0%)","0.0 ms (0%)","13"
"plugin.SeleniumPlugin.createCaptureAndReplaceWidgets ()","0.288 ms (0%)","0.0 ms (0%)","7,431 ms (1.9%)","0.0 ms (0%)","53"
"plugin.SeleniumPlugin.insertWidgetAfterChange (com.symatiq.widgets.Widget)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","4"
"plugin.SeleniumPlugin.getAvailableWidgets ()","66.1 ms (0%)","0.0 ms (0%)","4,454 ms (1.1%)","0.0 ms (0%)","53"
"plugin.SeleniumPlugin.verifyAndReplaceWidgets (java.util.List)","0.453 ms (0%)","0.0 ms (0%)","2.95 ms (0%)","0.0 ms (0%)","52"
"plugin.SeleniumPlugin.findWebElement (com.symatiq.widgets.Widget)","0.008 ms (0%)","0.0 ms (0%)","77.9 ms (0%)","0.0 ms (0%)","16"
"plugin.SeleniumPlugin.clickWebElement (org.openqa.selenium.WebElement)","0.723 ms (0%)","0.0 ms (0%)","502 ms (0.1%)","0.0 ms (0%)","4"
"plugin.SeleniumPlugin.isValidText (String)","3.28 ms (0%)","0.0 ms (0%)","3.28 ms (0%)","0.0 ms (0%)","71,854"
"plugin.SeleniumPlugin.object2String (Object)","12.3 ms (0%)","0.0 ms (0%)","12.3 ms (0%)","0.0 ms (0%)","454,512"
"plugin.SeleniumPlugin.object2Long (Object)","2.77 ms (0%)","0.0 ms (0%)","2.77 ms (0%)","0.0 ms (0%)","106,944"
"plugin.SeleniumPlugin.getVisibleText (com.symatiq.widgets.Widget)","7.38 ms (0%)","0.0 ms (0%)","14.5 ms (0%)","0.0 ms (0%)","60,215"
"plugin.SeleniumPlugin.addContains (com.symatiq.widgets.Widget, java.util.List)","8.22 ms (0%)","0.0 ms (0%)","9.9 ms (0%)","0.0 ms (0%)","9,236"
"plugin.SeleniumPlugin.containsNeighbor (java.util.List, int, int, int, int)","2.46 ms (0%)","0.0 ms (0%)","2.46 ms (0%)","0.0 ms (0%)","71,499"
"plugin.SeleniumPlugin.findWebElementInt (com.symatiq.widgets.Widget)","0.044 ms (0%)","0.0 ms (0%)","77.9 ms (0%)","0.0 ms (0%)","16"
"plugin.SeleniumPlugin.addPageContent (java.util.List)","0.483 ms (0%)","0.0 ms (0%)","0.528 ms (0%)","0.0 ms (0%)","52"
"plugin.SeleniumPlugin.findClosest (java.awt.Rectangle, java.awt.Rectangle)","48.9 ms (0%)","0.0 ms (0%)","48.9 ms (0%)","0.0 ms (0%)","1,903,009"
"plugin.SeleniumPlugin.addNeighbors (com.symatiq.widgets.Widget, java.util.List)","75.4 ms (0%)","0.0 ms (0%)","235 ms (0.1%)","0.0 ms (0%)","9,236"
"org.openqa.selenium.remote.ElementLocation$ElementFinder.massage (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, org.openqa.selenium.WebElement, org.openqa.selenium.By)","0.179 ms (0%)","0.0 ms (0%)","0.774 ms (0%)","0.0 ms (0%)","220"
"com.symatiq.extension.PluginThreads$CallMethodThread.run ()","0.199 ms (0%)","0.0 ms (0%)","4.15 ms (0%)","0.0 ms (0%)","75"
"org.openqa.selenium.json.CollectionCoercer.test (Class)","0.002 ms (0%)","0.0 ms (0%)","0.002 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.CollectionCoercer.apply (java.lang.reflect.Type)","0.125 ms (0%)","0.0 ms (0%)","0.125 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$0 (java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting, org.openqa.selenium.json.JsonInput)","0.032 ms (0%)","0.0 ms (0%)","5.70 ms (0%)","0.0 ms (0%)","204"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$1 (java.lang.reflect.Type, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.324 ms (0%)","0.0 ms (0%)","6.24 ms (0%)","0.0 ms (0%)","12"
"org.openqa.selenium.json.JsonOutput$Root.write (String)","0.176 ms (0%)","0.0 ms (0%)","0.658 ms (0%)","0.0 ms (0%)","400"
"com.symatiq.actions.MoveAction.clone (com.symatiq.actions.MoveAction)","0.891 ms (0%)","0.0 ms (0%)","4.20 ms (0%)","0.0 ms (0%)","8,027"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$0 (Number)","0.127 ms (0%)","0.0 ms (0%)","0.127 ms (0%)","0.0 ms (0%)","106"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$2 (java.util.LinkedHashMap, java.util.Map.Entry)","0.770 ms (0%)","0.0 ms (0%)","0.770 ms (0%)","0.0 ms (0%)","900"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$6 (java.util.function.BiFunction, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","1.96 ms (0%)","0.0 ms (0%)","1,966 ms (0.5%)","6.23 ms (0.5%)","3,991"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$7 (java.util.function.BiFunction)","0.068 ms (0%)","0.0 ms (0%)","0.068 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$4 (java.lang.reflect.Type, org.openqa.selenium.json.TypeCoercer)","0.030 ms (0%)","0.0 ms (0%)","0.074 ms (0%)","0.0 ms (0%)","16"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$5 (java.lang.reflect.Type, org.openqa.selenium.json.TypeCoercer)","0.003 ms (0%)","0.0 ms (0%)","0.128 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonTypeCoercer.coerce (org.openqa.selenium.json.JsonInput, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","2.33 ms (0%)","0.0 ms (0%)","1,967 ms (0.5%)","6.14 ms (0.5%)","3,991"
"org.openqa.selenium.json.JsonTypeCoercer.buildCoercer (java.lang.reflect.Type)","0.446 ms (0%)","0.0 ms (0%)","0.718 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","1.97 ms (0%)","0.0 ms (0%)","2.59 ms (0%)","0.0 ms (0%)","101"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List)","0.016 ms (0%)","0.0 ms (0%)","2.71 ms (0%)","0.0 ms (0%)","17"
"com.symatiq.states.AppState.getVisibleWidgets ()","15.7 ms (0%)","0.0 ms (0%)","15.7 ms (0%)","0.0 ms (0%)","28,085"
"com.symatiq.states.AppState.getMetadata (String)","2.71 ms (0%)","0.0 ms (0%)","2.71 ms (0%)","0.0 ms (0%)","28,123"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.051 ms (0%)","0.0 ms (0%)","0.051 ms (0%)","0.0 ms (0%)","78"
"com.symatiq.states.AppState.containsProductVersion (String)","2.61 ms (0%)","0.0 ms (0%)","2.61 ms (0%)","0.0 ms (0%)","42,095"
"com.symatiq.states.AppState.getUniqueId ()","2.46 ms (0%)","0.0 ms (0%)","2.46 ms (0%)","0.0 ms (0%)","35,747"
"com.symatiq.states.AppState.addIteration ()","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.states.AppState.addProductVersion (String)","0.008 ms (0%)","0.0 ms (0%)","0.022 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","1.34 ms (0%)","0.0 ms (0%)","1.34 ms (0%)","0.0 ms (0%)","9,236"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.100 ms (0%)","0.0 ms (0%)","0.100 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.states.AppState.getCurrentPath ()","0.020 ms (0%)","0.0 ms (0%)","0.020 ms (0%)","0.0 ms (0%)","17"
"com.symatiq.states.AppState.getStateCount ()","0.056 ms (0%)","0.0 ms (0%)","0.615 ms (0%)","0.0 ms (0%)","39"
"com.symatiq.states.AppState.getAllWidgets ()","5.86 ms (0%)","0.0 ms (0%)","5.86 ms (0%)","0.0 ms (0%)","5,217"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","2.45 ms (0%)","0.0 ms (0%)","3.84 ms (0%)","0.0 ms (0%)","1,755"
"com.symatiq.states.AppState.coveredPercent (String, boolean)","1.0 ms (0%)","0.0 ms (0%)","12.5 ms (0%)","0.0 ms (0%)","1,756"
"com.symatiq.states.AppState.coveredPercent (String)","0.510 ms (0%)","0.0 ms (0%)","13.0 ms (0%)","0.0 ms (0%)","1,755"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.003 ms (0%)","0.0 ms (0%)","0.034 ms (0%)","0.0 ms (0%)","4"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.057 ms (0%)","0.0 ms (0%)","2.32 ms (0%)","0.0 ms (0%)","52"
"com.symatiq.states.AppState.coveredPagesPercent (String)","0.420 ms (0%)","0.0 ms (0%)","22.4 ms (0%)","0.528 ms (0%)","1,755"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.383 ms (0%)","0.0 ms (0%)","0.383 ms (0%)","0.0 ms (0%)","56"
"com.symatiq.states.AppState.getIssues ()","8.13 ms (0%)","0.0 ms (0%)","8.13 ms (0%)","0.0 ms (0%)","12,272"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.563 ms (0%)","0.0 ms (0%)","1.90 ms (0%)","0.0 ms (0%)","56"
"com.symatiq.states.AppState.isHome ()","2.37 ms (0%)","0.0 ms (0%)","2.37 ms (0%)","0.0 ms (0%)","75,921"
"com.symatiq.states.AppState.covered (String, java.util.IdentityHashMap, java.util.List, java.util.List, boolean)","6.69 ms (0%)","0.0 ms (0%)","24.3 ms (0%)","0.0 ms (0%)","28,055"
"com.symatiq.states.AppState.getLeafCount ()","1.39 ms (0%)","0.0 ms (0%)","47.5 ms (0%)","8.15 ms (0.6%)","12,272"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.086 ms (0%)","0.0 ms (0%)","0.554 ms (0%)","0.0 ms (0%)","227"
"com.symatiq.states.AppState.getVisibleActions ()","42.8 ms (0%)","0.0 ms (0%)","42.8 ms (0%)","0.0 ms (0%)","79,658"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.092 ms (0%)","0.0 ms (0%)","0.092 ms (0%)","0.0 ms (0%)","17"
"com.symatiq.states.AppState.containIssues ()","1.29 ms (0%)","0.0 ms (0%)","9.43 ms (0%)","0.0 ms (0%)","12,272"
"com.symatiq.states.AppState.getNonHiddenWidgets ()","3.89 ms (0%)","0.0 ms (0%)","3.89 ms (0%)","0.0 ms (0%)","1,807"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.917 ms (0%)","0.0 ms (0%)","1.55 ms (0%)","0.0 ms (0%)","1,362"
"com.symatiq.extension.PluginThreads.callMethod (String, String, com.symatiq.actions.Action)","0.409 ms (0%)","0.0 ms (0%)","555 ms (0.1%)","0.0 ms (0%)","45"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.029 ms (0%)","0.0 ms (0%)","0.104 ms (0%)","0.0 ms (0%)","52"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","4.91 ms (0%)","0.0 ms (0%)","8,516 ms (2.2%)","0.0 ms (0%)","181"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String, com.symatiq.actions.Action)","5.15 ms (0%)","0.0 ms (0%)","5.15 ms (0%)","0.0 ms (0%)","135"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String)","9.88 ms (0%)","0.0 ms (0%)","9.88 ms (0%)","0.0 ms (0%)","224"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.642 ms (0%)","0.0 ms (0%)","0.642 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.554 ms (0%)","0.0 ms (0%)","2.97 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.173 ms (0%)","0.0 ms (0%)","0.173 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.Scout$MyMouseListener.mouseMoved (java.awt.event.MouseEvent)","20.1 ms (0%)","0.0 ms (0%)","20.1 ms (0%)","0.0 ms (0%)","1,657"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (Object)","0.284 ms (0%)","0.0 ms (0%)","2,009 ms (0.5%)","4.37 ms (0.3%)","681"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (org.openqa.selenium.remote.http.HttpResponse)","6.99 ms (0%)","0.0 ms (0%)","2,009 ms (0.5%)","4.41 ms (0.3%)","681"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","0.337 ms (0%)","0.0 ms (0%)","2.67 ms (0%)","0.0 ms (0%)","2,017"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.082 ms (0%)","0.0 ms (0%)","0.082 ms (0%)","0.0 ms (0%)","1,105"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.429 ms (0%)","0.0 ms (0%)","0.429 ms (0%)","0.0 ms (0%)","913"
"com.symatiq.Scout$RemoteKeyListener.keyPressed (java.awt.event.KeyEvent)","0.389 ms (0%)","0.0 ms (0%)","3.45 ms (0%)","0.0 ms (0%)","14"
"plugin.Autopilot.updateState ()","0.016 ms (0%)","0.0 ms (0%)","0.044 ms (0%)","0.0 ms (0%)","11"
"plugin.Autopilot.changeState ()","0.032 ms (0%)","0.0 ms (0%)","0.035 ms (0%)","0.0 ms (0%)","4"
"plugin.Autopilot.autoPerformAction ()","0.020 ms (0%)","0.0 ms (0%)","0.023 ms (0%)","0.0 ms (0%)","11"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.360 ms (0%)","0.0 ms (0%)","3.35 ms (0%)","0.0 ms (0%)","1,072"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.132 ms (0%)","0.0 ms (0%)","0.423 ms (0%)","0.0 ms (0%)","1,072"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.019 ms (0%)","0.0 ms (0%)","0.019 ms (0%)","0.0 ms (0%)","224"
